datetime,open,high,low,close
2024-01-31 14:40:00,21670.71735883093,21671.59199605796,21667.26493982666,21669.050221887595
2024-01-31 14:45:00,21669.050221887595,21670.520263529757,21661.05799042585,21665.219713996426
2024-01-31 14:50:00,21665.219713996426,21666.69547175255,21642.989876214564,21643.84511139033
2024-01-31 14:55:00,21643.84511139033,21650.769789917398,21630.299595920394,21632.84123544131
2024-01-31 15:00:00,21632.84123544131,21635.065323828676,21628.239054513113,21630.60419366832
2024-01-31 15:05:00,21630.60419366832,21632.31881177599,21606.196586063656,21610.314348287364
2024-01-31 15:10:00,21610.314348287364,21613.7000854932,21601.418593278588,21605.121282116597
2024-01-31 15:15:00,21605.121282116597,21607.161925371198,21599.391593894798,21599.98941825345
2024-01-31 15:20:00,21599.98941825345,21615.399659573653,21596.680473822824,21605.872805446725
2024-01-31 15:25:00,21605.872805446725,21617.670955003647,21601.769333022847,21615.647090207694
2024-02-01 09:15:00,21615.647090207694,21616.34826832731,21613.420056126044,21615.01732653292
2024-02-01 09:20:00,21615.01732653292,21619.385334725674,21613.85346761237,21617.368183312137
2024-02-01 09:25:00,21617.368183312137,21619.423785818733,21606.249213956497,21611.045019548474
2024-02-01 09:30:00,21611.045019548474,21627.69349422784,21610.145607325296,21627.63969276936
2024-02-01 09:35:00,21627.63969276936,21639.382324378672,21612.80538265498,21617.098694783872
2024-02-01 09:40:00,21617.098694783872,21618.762042129016,21609.156286493868,21611.557138356846
2024-02-01 09:45:00,21611.557138356846,21627.113815769117,21609.532507735003,21619.88338173804
2024-02-01 09:50:00,21619.88338173804,21620.911162238528,21606.838667077354,21608.06999656741
2024-02-01 09:55:00,21608.06999656741,21633.090401725203,21603.25969054651,21627.499179811504
2024-02-01 10:00:00,21627.499179811504,21631.396568476925,21627.09120094496,21628.045246336005
2024-02-01 10:05:00,21628.045246336005,21631.04873745361,21615.750118755357,21618.36784286378
2024-02-01 10:10:00,21618.36784286378,21626.888553891727,21615.9685547705,21626.835335350213
2024-02-01 10:15:00,21626.835335350213,21630.11282842277,21608.298830299234,21609.99438822901
2024-02-01 10:20:00,21609.99438822901,21612.148682922198,21597.2164494816,21599.083484729406
2024-02-01 10:25:00,21599.083484729406,21602.354214315827,21578.465241811395,21583.00056323862
2024-02-01 10:30:00,21583.00056323862,21585.955353231937,21571.114676265308,21577.622695948776
2024-02-01 10:35:00,21577.622695948776,21601.605684007623,21574.506618262694,21596.595521083505
2024-02-01 10:40:00,21596.595521083505,21599.736518238362,21591.83117766441,21598.066657879077
2024-02-01 10:45:00,21598.066657879077,21602.435085015008,21586.435909224685,21588.627530441514
2024-02-01 10:50:00,21588.627530441514,21591.524076678772,21568.852795532377,21574.015829228865
2024-02-01 10:55:00,21574.015829228865,21603.440742853567,21571.22015048854,21598.641841793207
2024-02-01 11:00:00,21598.641841793207,21601.775276635304,21587.408793979383,21593.290752184308
2024-02-01 11:05:00,21593.290752184308,21596.394251476973,21579.09412107369,21579.40997725636
2024-02-01 11:10:00,21579.40997725636,21582.046194632014,21567.63850894698,21571.74608742001
2024-02-01 11:15:00,21571.74608742001,21582.963936220145,21570.08278090219,21576.488785661502
2024-02-01 11:20:00,21576.488785661502,21581.942291715655,21560.646116444714,21563.066741387138
2024-02-01 11:25:00,21563.066741387138,21577.21278607925,21561.239989344216,21570.91784921303
2024-02-01 11:30:00,21570.91784921303,21574.59069787907,21549.412206042878,21554.70318391042
2024-02-01 11:35:00,21554.70318391042,21555.02147805019,21548.723582218376,21551.75887988303
2024-02-01 11:40:00,21551.75887988303,21558.58423058241,21550.924206398147,21557.46903133287
2024-02-01 11:45:00,21557.46903133287,21560.900626634033,21550.87499158031,21553.089269704582
2024-02-01 11:50:00,21553.089269704582,21557.417718956556,21548.74705606692,21549.26319252744
2024-02-01 11:55:00,21549.26319252744,21552.299075323055,21535.578530267892,21539.493493613132
2024-02-01 12:00:00,21539.493493613132,21544.428390726476,21532.29593555201,21535.51631627613
2024-02-01 12:05:00,21535.51631627613,21538.77475409786,21534.475080111046,21536.14799671535
2024-02-01 12:10:00,21536.14799671535,21537.030149631977,21519.019685905314,21519.794507424533
2024-02-01 12:15:00,21519.794507424533,21524.837433346947,21515.000938924724,21523.944309693925
2024-02-01 12:20:00,21523.944309693925,21534.374427124287,21523.150735625215,21533.533214963398
2024-02-01 12:25:00,21533.533214963398,21535.604244752285,21531.317104899586,21532.188314258583
2024-02-01 12:30:00,21532.188314258583,21542.678704212285,21530.0332709092,21535.691121446904
2024-02-01 12:35:00,21535.691121446904,21536.71580386968,21527.115330548197,21531.888574571905
2024-02-01 12:40:00,21531.888574571905,21533.880421959177,21520.867952812387,21522.918089254974
2024-02-01 12:45:00,21522.918089254974,21524.306835235424,21510.566527303014,21513.649736182964
2024-02-01 12:50:00,21513.649736182964,21515.360993763577,21495.050695138285,21501.858304058358
2024-02-01 12:55:00,21501.858304058358,21503.17626125923,21488.292408231315,21494.99184692297
2024-02-01 13:00:00,21494.99184692297,21503.796820816773,21482.995191077036,21490.99074670448
2024-02-01 13:05:00,21490.99074670448,21493.44583012764,21488.576141966474,21490.077965396984
2024-02-01 13:10:00,21490.077965396984,21495.149627674054,21487.919600514037,21490.50058928403
2024-02-01 13:15:00,21490.50058928403,21504.724677213442,21486.88079795228,21498.196617673337
2024-02-01 13:20:00,21498.196617673337,21499.295998876016,21478.68808168399,21478.873126553055
2024-02-01 13:25:00,21478.873126553055,21479.120659964603,21475.050850981108,21478.761064304355
2024-02-01 13:30:00,21478.761064304355,21484.750850978777,21470.152662788732,21475.60557868926
2024-02-01 13:35:00,21475.60557868926,21477.561123165437,21464.960479475543,21471.316240789318
2024-02-01 13:40:00,21471.316240789318,21475.818589245446,21453.25581698339,21457.640698282863
2024-02-01 13:45:00,21457.640698282863,21459.36722480141,21452.750205422435,21455.708907294906
2024-02-01 13:50:00,21455.708907294906,21489.173513115693,21453.27396493841,21480.17578329889
2024-02-01 13:55:00,21480.17578329889,21482.521443894446,21470.872311889187,21473.351400402204
2024-02-01 14:00:00,21473.351400402204,21480.089499740618,21459.641437215105,21463.01062652316
2024-02-01 14:05:00,21463.01062652316,21468.414689533107,21455.939393276574,21461.98950913777
2024-02-01 14:10:00,21461.98950913777,21470.701380066548,21444.631722493003,21447.429380653495
2024-02-01 14:15:00,21447.429380653495,21448.204723061306,21446.832013009254,21447.793288749577
2024-02-01 14:20:00,21447.793288749577,21451.005907720035,21431.471133194995,21432.42964326795
2024-02-01 14:25:00,21432.42964326795,21446.078157622007,21431.18367983276,21438.507108911646
2024-02-01 14:30:00,21438.507108911646,21440.09640192185,21423.23891974696,21425.376379341506
2024-02-01 14:35:00,21425.376379341506,21428.782539260625,21425.00914560836,21425.0342382331
2024-02-01 14:40:00,21425.0342382331,21429.635307816694,21407.644671831713,21408.4658079097
2024-02-01 14:45:00,21408.4658079097,21420.504356929672,21406.371503956074,21418.398230181287
2024-02-01 14:50:00,21418.398230181287,21421.90292590806,21406.66556051463,21409.503285143943
2024-02-01 14:55:00,21409.503285143943,21416.22597188781,21401.599431944378,21414.696162297132
2024-02-01 15:00:00,21414.696162297132,21419.412595154583,21407.604333553576,21407.739944448305
2024-02-01 15:05:00,21407.739944448305,21411.443844851165,21394.218486479185,21394.582789920598
2024-02-01 15:10:00,21394.582789920598,21397.206358471747,21387.698125065745,21391.553752802047
2024-02-01 15:15:00,21391.553752802047,21394.638554000245,21383.003809648937,21390.099688113387
2024-02-01 15:20:00,21390.099688113387,21392.568537099978,21381.5578835601,21381.98611337207
2024-02-01 15:25:00,21381.98611337207,21384.737845260275,21374.829634304642,21377.281567389724
2024-02-02 09:15:00,21377.281567389724,21382.11558508911,21374.873789621983,21381.875434922353
2024-02-02 09:20:00,21381.875434922353,21385.27788793416,21374.55470888515,21376.71873634828
2024-02-02 09:25:00,21376.71873634828,21386.338563213973,21371.319644070754,21385.451010128803
2024-02-02 09:30:00,21385.451010128803,21405.588179217062,21379.82323652675,21404.30831845248
2024-02-02 09:35:00,21404.30831845248,21404.751863983794,21394.24707619996,21401.06544457315
2024-02-02 09:40:00,21401.06544457315,21404.969607450574,21385.56198967575,21391.15993538364
2024-02-02 09:45:00,21391.15993538364,21392.26998985908,21381.903770736477,21386.04900772597
2024-02-02 09:50:00,21386.04900772597,21386.195367623342,21382.55141171592,21385.190011708248
2024-02-02 09:55:00,21385.190011708248,21400.259846070017,21377.320711451343,21397.26746181153
2024-02-02 10:00:00,21397.26746181153,21399.40477953172,21396.26979106079,21398.230629411846
2024-02-02 10:05:00,21398.230629411846,21398.729637810502,21390.077733096427,21396.139512329835
2024-02-02 10:10:00,21396.139512329835,21402.62594311255,21394.138721061452,21401.13246941254
2024-02-02 10:15:00,21401.13246941254,21407.67942925986,21399.876358390735,21400.60956122884
2024-02-02 10:20:00,21400.60956122884,21403.51648746046,21396.213627799072,21401.587233176713
2024-02-02 10:25:00,21401.587233176713,21424.16367331496,21401.25614156157,21422.361221117237
2024-02-02 10:30:00,21422.361221117237,21433.4418919972,21419.3806176601,21423.90466484206
2024-02-02 10:35:00,21423.90466484206,21428.13531259774,21421.058816065724,21426.421944395097
2024-02-02 10:40:00,21426.421944395097,21428.06604414111,21419.66649906211,21423.752990998404
2024-02-02 10:45:00,21423.752990998404,21432.08363228684,21419.41755834939,21421.14100802545
2024-02-02 10:50:00,21421.14100802545,21421.655193198458,21406.953096329948,21409.559796818572
2024-02-02 10:55:00,21409.559796818572,21415.957680579028,21385.97901734457,21388.79158751345
2024-02-02 11:00:00,21388.79158751345,21395.960890726717,21383.26351723868,21395.29927608552
2024-02-02 11:05:00,21395.29927608552,21398.666399184654,21387.433839963913,21391.638720083043
2024-02-02 11:10:00,21391.638720083043,21392.547144114167,21366.929612097505,21367.496642313614
2024-02-02 11:15:00,21367.496642313614,21372.941966444898,21364.94621906469,21370.02789187084
2024-02-02 11:20:00,21370.02789187084,21378.573330868705,21363.952012747584,21373.791205316356
2024-02-02 11:25:00,21373.791205316356,21382.518792307557,21368.832956172035,21380.01263885421
2024-02-02 11:30:00,21380.01263885421,21382.99640736011,21363.513382390403,21366.159548160464
2024-02-02 11:35:00,21366.159548160464,21377.327513323333,21362.73415408734,21374.869358188567
2024-02-02 11:40:00,21374.869358188567,21379.343887525185,21369.87646271719,21369.9286362147
2024-02-02 11:45:00,21369.9286362147,21370.368658209503,21364.143500016904,21369.31174135421
2024-02-02 11:50:00,21369.31174135421,21374.57377451797,21362.15365428557,21362.995639481254
2024-02-02 11:55:00,21362.995639481254,21372.999241472993,21358.344503095384,21362.56706105458
2024-02-02 12:00:00,21362.56706105458,21367.496786011234,21356.395970969843,21360.205818851988
2024-02-02 12:05:00,21360.205818851988,21384.9530147072,21355.310023839404,21378.273323581583
2024-02-02 12:10:00,21378.273323581583,21379.73428749154,21370.788055206725,21377.4727342967
2024-02-02 12:15:00,21377.4727342967,21400.88299735419,21375.504906677223,21399.007085041598
2024-02-02 12:20:00,21399.007085041598,21417.35432739159,21397.380596904706,21413.463269324548
2024-02-02 12:25:00,21413.463269324548,21416.01797788407,21412.658299217972,21412.912593374716
2024-02-02 12:30:00,21412.912593374716,21413.214898865397,21395.38347328918,21399.57892985668
2024-02-02 12:35:00,21399.57892985668,21403.562841677576,21395.396811913986,21400.46238119122
2024-02-02 12:40:00,21400.46238119122,21403.873430471955,21397.474457830802,21401.3753886516
2024-02-02 12:45:00,21401.3753886516,21405.62621437264,21397.024546946966,21402.865919667296
2024-02-02 12:50:00,21402.865919667296,21412.050194548763,21398.87307063325,21410.957720811588
2024-02-02 12:55:00,21410.957720811588,21414.23783670606,21409.58146498477,21412.105475097997
2024-02-02 13:00:00,21412.105475097997,21416.025177397125,21401.70639462704,21409.535748983573
2024-02-02 13:05:00,21409.535748983573,21410.30926679127,21398.637225711664,21404.029933893373
2024-02-02 13:10:00,21404.029933893373,21412.96344534841,21399.937707672365,21405.36237165117
2024-02-02 13:15:00,21405.36237165117,21424.537913643184,21400.692332359224,21422.973402135452
2024-02-02 13:20:00,21422.973402135452,21425.55076320354,21405.952809399303,21416.909370223853
2024-02-02 13:25:00,21416.909370223853,21436.107736276634,21414.696661242466,21429.946440357355
2024-02-02 13:30:00,21429.946440357355,21432.96188881212,21427.05192448055,21428.58253868646
2024-02-02 13:35:00,21428.58253868646,21447.978567428094,21426.94478456389,21441.00747953257
2024-02-02 13:40:00,21441.00747953257,21441.461057100438,21437.58040120176,21439.416377208458
2024-02-02 13:45:00,21439.416377208458,21439.83072462208,21437.854467543588,21438.709968213807
2024-02-02 13:50:00,21438.709968213807,21451.26378546528,21437.827634062858,21449.58874562477
2024-02-02 13:55:00,21449.58874562477,21451.10306459762,21434.460167165566,21438.054843806924
2024-02-02 14:00:00,21438.054843806924,21442.245550809595,21430.988796605612,21439.60742493124
2024-02-02 14:05:00,21439.60742493124,21451.541734367205,21437.563468250457,21451.169101016407
2024-02-02 14:10:00,21451.169101016407,21451.842640706298,21425.505170465658,21426.809220448926
2024-02-02 14:15:00,21426.809220448926,21432.504118693854,21425.52768021118,21431.888497785956
2024-02-02 14:20:00,21431.888497785956,21435.648369102557,21413.363519710758,21415.27012387396
2024-02-02 14:25:00,21415.27012387396,21433.99491711335,21413.958879579666,21433.604815578365
2024-02-02 14:30:00,21433.604815578365,21447.54878828577,21432.137559405222,21444.30521254097
2024-02-02 14:35:00,21444.30521254097,21447.764510294935,21437.470314678918,21438.075926870726
2024-02-02 14:40:00,21438.075926870726,21445.366454793293,21435.247797432283,21442.23606040362
2024-02-02 14:45:00,21442.23606040362,21468.29045179072,21440.87702437303,21464.258805009005
2024-02-02 14:50:00,21464.258805009005,21470.89611999175,21462.020619867846,21467.750495143766
2024-02-02 14:55:00,21467.750495143766,21473.18725312042,21437.55378315708,21440.595807635418
2024-02-02 15:00:00,21440.595807635418,21443.026082802535,21418.069218005523,21424.34194772363
2024-02-02 15:05:00,21424.34194772363,21443.750087392003,21423.63749798779,21439.99552730129
2024-02-02 15:10:00,21439.99552730129,21442.524720102996,21435.482568168212,21442.001016882492
2024-02-02 15:15:00,21442.001016882492,21445.22421550203,21430.377109863275,21434.41820821062
2024-02-02 15:20:00,21434.41820821062,21440.664078470396,21431.732159382696,21435.15020904858
2024-02-02 15:25:00,21435.15020904858,21439.467692777645,21435.120758322886,21435.77804083827
2024-02-05 09:15:00,21435.77804083827,21438.553733771038,21417.056446373987,21419.922803733025
2024-02-05 09:20:00,21419.922803733025,21425.25834671503,21391.560748187247,21401.550408692925
2024-02-05 09:25:00,21401.550408692925,21404.114865733824,21389.643382461018,21400.94070482503
2024-02-05 09:30:00,21400.94070482503,21401.021130692505,21385.962763016218,21386.681252106744
2024-02-05 09:35:00,21386.681252106744,21400.501916476518,21384.68671652359,21399.06296057601
2024-02-05 09:40:00,21399.06296057601,21400.430247856995,21384.453639693093,21388.481349136873
2024-02-05 09:45:00,21388.481349136873,21390.738133856314,21381.9136834263,21387.88983459946
2024-02-05 09:50:00,21387.88983459946,21401.36221484167,21382.81728737956,21399.371524747952
2024-02-05 09:55:00,21399.371524747952,21399.645011011824,21389.633298765504,21396.61916566782
2024-02-05 10:00:00,21396.61916566782,21403.054504878583,21389.775050431057,21398.86587460382
2024-02-05 10:05:00,21398.86587460382,21404.63531194977,21395.88520352255,21403.03571198933
2024-02-05 10:10:00,21403.03571198933,21405.486874955663,21400.814290664097,21400.916267178436
2024-02-05 10:15:00,21400.916267178436,21401.149748341708,21395.259475646864,21397.67491137181
2024-02-05 10:20:00,21397.67491137181,21406.01808112743,21389.27817944471,21393.17308436812
2024-02-05 10:25:00,21393.17308436812,21398.185117812216,21385.5781444427,21395.091294436083
2024-02-05 10:30:00,21395.091294436083,21399.235868723983,21391.464741818865,21394.89169150475
2024-02-05 10:35:00,21394.89169150475,21399.380725876523,21393.188669086143,21397.802405934584
2024-02-05 10:40:00,21397.802405934584,21402.28462859799,21395.578640128002,21401.237595437105
2024-02-05 10:45:00,21401.237595437105,21402.973089289022,21374.22976277051,21381.11838316174
2024-02-05 10:50:00,21381.11838316174,21383.533736351714,21370.58609551868,21372.37794087248
2024-02-05 10:55:00,21372.37794087248,21381.211063977393,21358.23776618424,21359.160111778336
2024-02-05 11:00:00,21359.160111778336,21359.658958558048,21358.580597530545,21359.448938283895
2024-02-05 11:05:00,21359.448938283895,21363.5403041701,21358.047794513423,21358.80957925714
2024-02-05 11:10:00,21358.80957925714,21359.934081196694,21349.68159871198,21351.998985751008
2024-02-05 11:15:00,21351.998985751008,21367.562061757857,21351.603250602893,21365.04948680118
2024-02-05 11:20:00,21365.04948680118,21371.333605512198,21364.96781813233,21367.363293485283
2024-02-05 11:25:00,21367.363293485283,21374.43949470024,21350.169801545035,21351.636787176605
2024-02-05 11:30:00,21351.636787176605,21352.44590880709,21346.656692120006,21346.72827202804
2024-02-05 11:35:00,21346.72827202804,21346.909289235897,21330.962098586082,21335.894503806143
2024-02-05 11:40:00,21335.894503806143,21354.15834103034,21335.11136272227,21348.7344596509
2024-02-05 11:45:00,21348.7344596509,21351.016144344343,21335.916250550043,21337.24197603517
2024-02-05 11:50:00,21337.24197603517,21340.654782215377,21330.867818736988,21330.9855411037
2024-02-05 11:55:00,21330.9855411037,21339.00752157387,21325.36627332799,21335.0822178278
2024-02-05 12:00:00,21335.0822178278,21336.35991513492,21332.576479137984,21335.08452971294
2024-02-05 12:05:00,21335.08452971294,21335.90483106988,21326.722147331293,21333.21567745106
2024-02-05 12:10:00,21333.21567745106,21351.687247052072,21330.4253295697,21351.030279111943
2024-02-05 12:15:00,21351.030279111943,21352.262318720812,21336.388215620387,21341.599594674488
2024-02-05 12:20:00,21341.599594674488,21346.47440165937,21341.482832658745,21345.050505321826
2024-02-05 12:25:00,21345.050505321826,21355.890639132747,21342.312538399376,21350.960477887867
2024-02-05 12:30:00,21350.960477887867,21362.856838861662,21350.40814854922,21354.463952963477
2024-02-05 12:35:00,21354.463952963477,21359.733432286892,21346.694970584453,21359.305546407457
2024-02-05 12:40:00,21359.305546407457,21359.684030586133,21334.2613858683,21340.763562002547
2024-02-05 12:45:00,21340.763562002547,21341.953410215017,21314.07008737733,21314.62807856192
2024-02-05 12:50:00,21314.62807856192,21315.05285492208,21298.316743712956,21310.70994144924
2024-02-05 12:55:00,21310.70994144924,21312.75043889424,21304.46096305521,21307.058422333666
2024-02-05 13:00:00,21307.058422333666,21309.893915049037,21305.41634840275,21308.940980348816
2024-02-05 13:05:00,21308.940980348816,21330.768937788296,21308.39399375922,21326.06019793556
2024-02-05 13:10:00,21326.06019793556,21327.50423482857,21291.13620058324,21301.94831084086
2024-02-05 13:15:00,21301.94831084086,21306.361181129076,21292.804156831397,21298.571926439206
2024-02-05 13:20:00,21298.571926439206,21303.05908438998,21288.830677112073,21299.69179786251
2024-02-05 13:25:00,21299.69179786251,21308.722686224635,21298.987196054957,21305.46366221334
2024-02-05 13:30:00,21305.46366221334,21306.524612375222,21291.760814862584,21291.895691082187
2024-02-05 13:35:00,21291.895691082187,21297.971147906785,21287.10804728714,21293.511859157374
2024-02-05 13:40:00,21293.511859157374,21300.209736999186,21286.03704989494,21286.473143574796
2024-02-05 13:45:00,21286.473143574796,21287.115501307482,21280.298599315065,21285.747128929805
2024-02-05 13:50:00,21285.747128929805,21286.22560742728,21277.900135302254,21282.312872827188
2024-02-05 13:55:00,21282.312872827188,21290.18587637712,21280.632761918012,21289.44864012081
2024-02-05 14:00:00,21289.44864012081,21295.22628890103,21264.42140559307,21269.332125450896
2024-02-05 14:05:00,21269.332125450896,21270.7655034952,21257.56334590747,21262.34957762194
2024-02-05 14:10:00,21262.34957762194,21270.84536795274,21243.460724292527,21246.34471210415
2024-02-05 14:15:00,21246.34471210415,21258.053792474042,21235.845661659107,21239.82308192163
2024-02-05 14:20:00,21239.82308192163,21242.084653802773,21228.56626533153,21229.538803952084
2024-02-05 14:25:00,21229.538803952084,21231.988132808096,21219.852649269018,21223.767002828972
2024-02-05 14:30:00,21223.767002828972,21230.95986178661,21199.98702123733,21208.88131790908
2024-02-05 14:35:00,21208.88131790908,21210.085239158652,21200.10511186914,21202.630859979072
2024-02-05 14:40:00,21202.630859979072,21218.907271054115,21201.291648029295,21213.995150215684
2024-02-05 14:45:00,21213.995150215684,21216.261970647905,21192.586885772835,21194.986171348504
2024-02-05 14:50:00,21194.986171348504,21197.777046964096,21184.731202407565,21187.345053990466
2024-02-05 14:55:00,21187.345053990466,21189.887218385727,21181.57658006173,21182.40987009623
2024-02-05 15:00:00,21182.40987009623,21188.58636986875,21177.325608792202,21184.94378952002
2024-02-05 15:05:00,21184.94378952002,21191.41499197528,21172.550286480895,21174.073398766355
2024-02-05 15:10:00,21174.073398766355,21175.358564649385,21155.214875282552,21164.829549686954
2024-02-05 15:15:00,21164.829549686954,21180.37351499869,21158.827643490302,21177.684341366526
2024-02-05 15:20:00,21177.684341366526,21184.373404982918,21158.877282778816,21161.826802392807
2024-02-05 15:25:00,21161.826802392807,21170.891010769403,21151.012073347818,21152.415186170223
2024-02-06 09:15:00,21152.415186170223,21158.496333339186,21137.6308968227,21139.434747361804
2024-02-06 09:20:00,21139.434747361804,21156.79700295197,21135.108691016605,21150.5123935475
2024-02-06 09:25:00,21150.5123935475,21156.265378792086,21150.23151210143,21151.89815743579
2024-02-06 09:30:00,21151.89815743579,21152.506026965053,21123.44514845965,21127.685723734336
2024-02-06 09:35:00,21127.685723734336,21129.237583609964,21119.05407500272,21119.758609016924
2024-02-06 09:40:00,21119.758609016924,21126.443999318675,21088.168312972077,21091.773815691664
2024-02-06 09:45:00,21091.773815691664,21098.18832003441,21086.743339466226,21097.841515489818
2024-02-06 09:50:00,21097.841515489818,21103.852119273604,21094.26745511974,21102.91242218752
2024-02-06 09:55:00,21102.91242218752,21119.395039890584,21100.32886050642,21111.901274674765
2024-02-06 10:00:00,21111.901274674765,21116.91040932259,21101.275974461987,21101.92117263264
2024-02-06 10:05:00,21101.92117263264,21109.700711039863,21094.911664252075,21109.372755784563
2024-02-06 10:10:00,21109.372755784563,21112.062313135008,21101.10918635459,21101.775809624032
2024-02-06 10:15:00,21101.775809624032,21116.209152402662,21097.90900206122,21114.596054150512
2024-02-06 10:20:00,21114.596054150512,21115.007723712606,21098.38958198273,21107.64575824673
2024-02-06 10:25:00,21107.64575824673,21127.157509521894,21102.737619858533,21125.390522576385
2024-02-06 10:30:00,21125.390522576385,21130.368783217808,21101.66883299761,21110.59482864172
2024-02-06 10:35:00,21110.59482864172,21113.680435821334,21098.39195078262,21098.39639056137
2024-02-06 10:40:00,21098.39639056137,21100.36792644878,21080.627984732964,21083.962397552314
2024-02-06 10:45:00,21083.962397552314,21088.626063633335,21072.294423871892,21078.961477499048
2024-02-06 10:50:00,21078.961477499048,21079.507867081404,21064.922720396087,21065.024261507977
2024-02-06 10:55:00,21065.024261507977,21068.262639251865,21056.745294840293,21058.86887209716
2024-02-06 11:00:00,21058.86887209716,21068.953154021332,21056.458551025244,21068.460608279922
2024-02-06 11:05:00,21068.460608279922,21076.67588304027,21061.76426764256,21065.014450723047
2024-02-06 11:10:00,21065.014450723047,21087.21732227941,21059.512407164773,21087.077770491054
2024-02-06 11:15:00,21087.077770491054,21102.27251502294,21083.673274097535,21101.768909469363
2024-02-06 11:20:00,21101.768909469363,21116.369636344793,21099.39994609011,21115.017814128212
2024-02-06 11:25:00,21115.017814128212,21125.788315408146,21112.27438285378,21125.78529337833
2024-02-06 11:30:00,21125.78529337833,21127.57322024637,21102.703989813257,21105.258333113838
2024-02-06 11:35:00,21105.258333113838,21125.294124350603,21104.298902130442,21122.801774959047
2024-02-06 11:40:00,21122.801774959047,21132.668983777483,21116.308748196934,21128.675220365974
2024-02-06 11:45:00,21128.675220365974,21151.170924065762,21122.31360609168,21149.59927002357
2024-02-06 11:50:00,21149.59927002357,21152.787724288468,21144.754434515355,21144.91813351027
2024-02-06 11:55:00,21144.91813351027,21151.853836092345,21142.767060748796,21150.27788936737
2024-02-06 12:00:00,21150.27788936737,21158.345356762693,21148.202717297565,21154.35212966153
2024-02-06 12:05:00,21154.35212966153,21164.68363483053,21149.741537248483,21163.99775756017
2024-02-06 12:10:00,21163.99775756017,21165.8695592487,21148.15294227304,21152.834065098625
2024-02-06 12:15:00,21152.834065098625,21155.357788433575,21138.93535625542,21142.70359698972
2024-02-06 12:20:00,21142.70359698972,21143.560198232564,21134.885366330407,21138.233984275732
2024-02-06 12:25:00,21138.233984275732,21144.57648710281,21131.472467976117,21136.032739362097
2024-02-06 12:30:00,21136.032739362097,21136.267621070518,21126.886037471606,21128.67218349937
2024-02-06 12:35:00,21128.67218349937,21136.05535134691,21126.756170925797,21131.678633156822
2024-02-06 12:40:00,21131.678633156822,21140.39288185279,21123.298548979925,21124.075882833276
2024-02-06 12:45:00,21124.075882833276,21127.9315845255,21122.615022256763,21123.612826040484
2024-02-06 12:50:00,21123.612826040484,21138.584189437704,21122.512340327463,21128.6154534433
2024-02-06 12:55:00,21128.6154534433,21129.081767491352,21122.162126234227,21126.448189976552
2024-02-06 13:00:00,21126.448189976552,21134.31041354246,21110.044734065592,21112.393195148074
2024-02-06 13:05:00,21112.393195148074,21114.092520538175,21095.05431224639,21097.064311030907
2024-02-06 13:10:00,21097.064311030907,21102.771617338032,21088.889819221946,21089.167167868807
2024-02-06 13:15:00,21089.167167868807,21105.582841942447,21085.886238275583,21098.802948188382
2024-02-06 13:20:00,21098.802948188382,21111.802696107818,21093.929027328897,21107.98635569919
2024-02-06 13:25:00,21107.98635569919,21132.441208613687,21107.54806937888,21131.01684041921
2024-02-06 13:30:00,21131.01684041921,21131.024747798234,21121.731308137612,21127.862801560157
2024-02-06 13:35:00,21127.862801560157,21131.30700024882,21109.914278448257,21115.423002194275
2024-02-06 13:40:00,21115.423002194275,21128.086239323988,21112.005394189793,21126.63371273672
2024-02-06 13:45:00,21126.63371273672,21137.05731507107,21126.335674361413,21131.056216635065
2024-02-06 13:50:00,21131.056216635065,21152.890930889185,21128.663820014874,21142.322883247216
2024-02-06 13:55:00,21142.322883247216,21146.716298319472,21140.8617598144,21143.82651037859
2024-02-06 14:00:00,21143.82651037859,21169.436817058042,21142.73477709769,21168.71653290726
2024-02-06 14:05:00,21168.71653290726,21173.105413673686,21157.901238679173,21161.369988330483
2024-02-06 14:10:00,21161.369988330483,21163.675793710972,21151.372566216916,21157.406790089768
2024-02-06 14:15:00,21157.406790089768,21162.077866722233,21150.57747085153,21160.266841313925
2024-02-06 14:20:00,21160.266841313925,21165.380251829134,21149.987286916363,21153.568998760064
2024-02-06 14:25:00,21153.568998760064,21158.9156281911,21135.019102050243,21141.21365923034
2024-02-06 14:30:00,21141.21365923034,21150.311350265994,21140.67782570802,21145.426170483253
2024-02-06 14:35:00,21145.426170483253,21146.817549955882,21144.18460651774,21145.48539947967
2024-02-06 14:40:00,21145.48539947967,21146.542418534096,21130.856393749145,21131.01772939
2024-02-06 14:45:00,21131.01772939,21139.85577608996,21130.366914583727,21139.481682104204
2024-02-06 14:50:00,21139.481682104204,21139.77029505149,21128.827148354285,21131.78009727755
2024-02-06 14:55:00,21131.78009727755,21132.129992292274,21120.424881034018,21121.357052840136
2024-02-06 15:00:00,21121.357052840136,21123.70847805977,21114.26430708231,21115.186750477376
2024-02-06 15:05:00,21115.186750477376,21116.586445338373,21101.28146827324,21104.862885767874
2024-02-06 15:10:00,21104.862885767874,21125.853079153185,21101.41985856107,21116.50176817163
2024-02-06 15:15:00,21116.50176817163,21125.76115988833,21112.33795147644,21122.854192268802
2024-02-06 15:20:00,21122.854192268802,21124.77653930251,21107.719997783817,21111.211953651375
2024-02-06 15:25:00,21111.211953651375,21115.336054751962,21106.863051350232,21110.152453233815
